id,time,h,k_level,i_level,yg_level,si_level,lkt,lmt,lyt,lk2,lm2,lkm,kelas_true,ielas_true,yg,k,i,si,kk,ii,ki
5,12,4,41.013901,69.56739,103.187,.67418754,3.7139111,4.2422957,4.6365428,13.793136,17.997072,15.755509,.25,.64999998,4.6365428,3.7139111,4.2422957,-.39424697,13.793136,17.997072,15.755509
5,13,4,35.887169,21.429899,39.385509,.54410619,3.5803797,3.0647871,3.673398,12.819118,9.3929205,10.973102,.25,.64999998,3.673398,3.5803797,3.0647871,-.60861087,12.819118,9.3929205,10.973102
5,14,4,31.40127,10.32937,15.76389,.65525508,3.4468484,2.3349912,2.7577219,11.880764,5.4521842,8.0483608,.25,.64999998,2.7577219,3.4468484,2.3349912,-.42273068,11.880764,5.4521842,8.0483608
5,15,4,27.47611,20.2241,29.05563,.69604754,3.3133168,3.006875,3.3692122,10.978068,9.0412979,9.9627295,.25,.64999998,3.3692122,3.3133168,3.006875,-.36233732,10.978068,9.0412979,9.9627295
5,16,4,24.041599,26.259251,27.368441,.95947194,3.1797857,3.2680182,3.3093905,10.111037,10.679943,10.391598,.25,.64999998,3.3093905,3.1797857,3.2680182,-.041372206,10.111037,10.679943,10.391598
5,17,4,21.0364,20.79911,24.654779,.84361374,3.0462542,3.0349102,3.2049708,9.279664,9.21068,9.2451077,.25,.64999998,3.2049708,3.0462542,3.0349102,-.17006055,9.279664,9.21068,9.2451077
5,18,4,18.406851,11.87406,18.94945,.62661767,2.9127228,2.4743562,2.9417748,8.4839544,6.1224384,7.2071137,.25,.64999998,2.9417748,2.9127228,2.4743562,-.4674187,8.4839544,6.1224384,7.2071137
5,19,4,16.105989,11.66909,16.49572,.7074011,2.7791913,2.4569435,2.8031011,7.7239041,6.0365715,6.8283157,.25,.64999998,2.8031011,2.7791913,2.4569435,-.34615746,7.7239041,6.0365715,6.8283157
5,20,4,14.09274,14.29667,18.3106,.78078651,2.6456597,2.6600266,2.9074802,6.9995151,7.0757413,7.0375252,.25,.64999998,2.9074802,2.6456597,2.6600266,-.24745351,6.9995151,7.0757413,7.0375252
5,21,4,12.33115,6.9268222,11.45507,.6046949,2.5121286,1.9354012,2.4384325,6.3107901,3.7457778,4.8619766,.25,.64999998,2.4384325,2.5121286,1.9354012,-.50303125,6.3107901,3.7457778,4.8619766
5,22,4,10.78976,16.86952,27.97995,.60291457,2.3785975,2.8255084,3.3314881,5.6577263,7.9834976,6.720747,.25,.64999998,3.3314881,2.3785975,2.8255084,-.50597978,5.6577263,7.9834976,6.720747
5,23,4,9.4410372,9.0849476,14.13572,.64269435,2.2450659,2.206619,2.648705,5.0403209,4.8691673,4.9540052,.25,.64999998,2.648705,2.2450659,2.206619,-.44208601,5.0403209,4.8691673,4.9540052
5,24,4,8.2609072,13.91436,17.82494,.78061187,2.1115344,2.6329215,2.8805985,4.4585772,6.9322753,5.559504,.25,.64999998,2.8805985,2.1115344,2.6329215,-.24767722,4.4585772,6.9322753,5.559504
5,25,4,7.2282939,9.4873505,12.08324,.78516614,1.978003,2.2499595,2.4918194,3.9124959,5.0623178,4.4504266,.25,.64999998,2.4918194,1.978003,2.2499595,-.24185993,3.9124959,5.0623178,4.4504266
5,26,4,6.3247571,6.4932461,8.4974012,.76414496,1.8444716,1.8707626,2.1397605,3.4020753,3.4997528,3.4505684,.25,.64999998,2.1397605,1.8444716,1.8707626,-.26899776,3.4020753,3.4997528,3.4505684
5,27,4,5.534163,9.2142401,7.9558868,1.1581663,1.7109404,2.2207501,2.0739121,2.9273169,4.9317307,3.799571,.25,.64999998,2.0739121,1.7109404,2.2207501,.14683796,2.9273169,4.9317307,3.799571
5,28,4,4.842392,7.4711561,9.4594336,.78981012,1.5774088,2.0110497,2.2470126,2.4882185,4.0443211,3.1722476,.25,.64999998,2.2470126,1.5774088,2.0110497,-.23596272,2.4882185,4.0443211,3.1722476
5,29,4,4.237093,15.40893,31.513081,.48896933,1.4438775,2.7349472,3.4504027,2.0847821,7.4799361,3.9489286,.25,.64999998,3.4504027,1.4438775,2.7349472,-.71545553,2.0847821,7.4799361,3.9489286
5,30,4,6.0879979,13.21054,24.575331,.53755289,1.8063192,2.5810149,3.2017431,3.2627892,6.6616378,4.662137,.25,.64999998,3.2017431,1.8063192,2.5810149,-.62072814,3.2627892,6.6616378,4.662137
6,1,1,947.211,2287.374,3642.6201,.62794745,6.8535218,7.7351599,8.2004585,46.97076,59.832699,53.013088,.25,.64999998,8.2004585,6.8535218,7.7351599,-.4652988,46.97076,59.832699,53.013088
6,2,1,938.0307,4789.418,9322.3535,.51375633,6.8437829,8.474164,9.1401701,46.837364,71.811455,57.995338,.25,.64999998,9.1401701,6.8437829,8.474164,-.66600621,46.837364,71.811455,57.995338
6,3,1,1519.152,3335.657,4736.2109,.70428813,7.3259077,8.1124249,8.4629927,53.668922,65.81144,59.430874,.25,.64999998,8.4629927,7.3259077,8.1124249,-.35056773,53.668922,65.81144,59.430874
6,4,1,1443.1949,1486.666,2279.8411,.65209198,7.2746148,7.3042912,7.7318611,52.920021,53.352669,53.135906,.25,.64999998,7.7318611,7.2746148,7.3042912,-.42756966,52.920021,53.352669,53.135906
6,5,1,1371.035,1487.55,1496.901,.99375314,7.2233214,7.3048859,7.3111525,52.176373,53.361359,52.765537,.25,.64999998,7.3111525,7.2233214,7.3048859,-.006266458,52.176373,53.361359,52.765537
6,6,1,1302.483,1356.177,1646.056,.8238948,7.1720276,7.2124248,7.4061375,51.437981,52.01907,51.727711,.25,.64999998,7.4061375,7.1720276,7.2124248,-.19371243,51.437981,52.01907,51.727711
6,7,1,1237.359,1309.677,2459.823,.53242731,7.1207347,7.177536,7.8078446,50.704861,51.517025,51.109329,.25,.64999998,7.8078446,7.1207347,7.177536,-.63030887,50.704861,51.517025,51.109329
6,8,1,1175.491,1481.744,2869.385,.51639777,7.0694413,7.3009748,7.961853,49.977001,53.304234,51.613811,.25,.64999998,7.961853,7.0694413,7.3009748,-.66087794,49.977001,53.304234,51.613811
6,9,1,1116.717,604.25348,872.93719,.69220728,7.0181484,6.4039936,6.7718635,49.254406,41.011135,44.944176,.25,.64999998,6.7718635,7.0181484,6.4039936,-.36786982,49.254406,41.011135,44.944176
6,10,1,1060.881,1120.741,2014.957,.55621088,6.966855,7.0217452,7.6083531,48.537067,49.304905,48.919479,.25,.64999998,7.6083531,6.966855,7.0217452,-.58660781,48.537067,49.304905,48.919479
6,11,1,1007.837,1620.21,1649.634,.98216325,6.9155617,7.3903112,7.4083085,47.824993,54.616699,51.108154,.25,.64999998,7.4083085,6.9155617,7.3903112,-.017997742,47.824993,54.616699,51.108154
6,12,1,957.44501,1387.53,4094.688,.33886099,6.8642683,7.2352805,8.3174458,47.118179,52.349285,49.664906,.25,.64999998,8.3174458,6.8642683,7.2352805,-1.0821654,47.118179,52.349285,49.664906
6,13,1,909.57281,1539.097,1952.049,.78845209,6.8129749,7.3389511,7.5766349,46.416626,53.860203,50.000092,.25,.64999998,7.5766349,6.8129749,7.3389511,-.23768364,46.416626,53.860203,50.000092
6,14,1,864.09412,1213.8199,1676.6281,.72396493,6.7616816,7.1015277,7.42454,45.720337,50.431694,48.018269,.25,.64999998,7.42454,6.7616816,7.1015277,-.32301232,45.720337,50.431694,48.018269
6,15,1,820.8894,1186.028,1520.734,.77990496,6.7103882,7.0783653,7.3269482,45.029308,50.103256,47.498581,.25,.64999998,7.3269482,6.7103882,7.0783653,-.24858321,45.029308,50.103256,47.498581
6,16,1,779.84491,1872.427,3533.8679,.52985203,6.6590953,7.5349908,8.1701479,44.343552,56.776085,50.17622,.25,.64999998,8.1701479,6.6590953,7.5349908,-.63515747,44.343552,56.776085,50.17622
6,17,1,825.13647,2559.553,2646.948,.96698272,6.715549,7.8475881,7.8811626,45.098598,61.584637,52.700863,.25,.64999998,7.8811626,6.715549,7.8475881,-.033574652,45.098598,61.584637,52.700863
6,18,1,961.04529,1587.25,3510.1951,.45218286,6.8680215,7.3697581,8.1634274,47.16972,54.313335,50.615658,.25,.64999998,8.1634274,6.8680215,7.3697581,-.79366863,47.16972,54.313335,50.615658
6,19,1,912.99298,917.14392,1710.299,.53624773,6.8167281,6.8212643,7.4444237,46.467781,46.529648,46.498703,.25,.64999998,7.4444237,6.8167281,6.8212643,-.62315905,46.467781,46.529648,46.498703
6,20,1,867.34338,566.35162,1125.088,.50338429,6.7654347,6.3392153,7.0256166,45.771107,40.18565,42.887547,.25,.64999998,7.0256166,6.7654347,6.3392153,-.68640143,45.771107,40.18565,42.887547
6,21,1,823.9762,306.41711,351.32059,.8721866,6.7141418,5.7249475,5.8616991,45.0797,32.775024,38.43811,.25,.64999998,5.8616991,6.7141418,5.7249475,-.13675189,45.0797,32.775024,38.43811
6,22,1,782.7774,428.98111,612.72229,.70012325,6.6628485,6.0614128,6.417912,44.393551,36.740726,40.386276,.25,.64999998,6.417912,6.6628485,6.0614128,-.3564989,44.393551,36.740726,40.386276
6,23,1,743.63849,238.17081,532.41498,.44734055,6.6115551,5.4729881,6.2774234,43.712662,29.9536,36.184963,.25,.64999998,6.2774234,6.6115551,5.4729881,-.80443513,43.712662,29.9536,36.184963
6,24,1,706.4566,261.2836,540.0025,.48385629,6.5602617,5.5656066,6.291574,43.037033,30.975977,36.511837,.25,.64999998,6.291574,6.5602617,5.5656066,-.72596735,43.037033,30.975977,36.511837
6,25,1,671.13379,102.0041,238.5665,.42757091,6.5089684,4.6250129,5.474648,42.366669,21.390743,30.104063,.25,.64999998,5.474648,6.5089684,4.6250129,-.84963512,42.366669,21.390743,30.104063
6,26,1,637.57709,283.49539,392.47891,.72232008,6.457675,5.6471958,5.9724827,41.701565,31.890821,36.467754,.25,.64999998,5.9724827,6.457675,5.6471958,-.32528692,41.701565,31.890821,36.467754
6,27,1,605.69818,348.05991,519.81653,.66958225,6.4063816,5.8523746,6.2534761,41.041725,34.250286,37.492546,.25,.64999998,6.2534761,6.4063816,5.8523746,-.40110126,41.041725,34.250286,37.492546
6,28,1,575.41333,816.27441,1263.903,.64583629,6.3550887,6.7047505,7.1419597,40.387154,44.953678,42.609283,.25,.64999998,7.1419597,6.3550887,6.7047505,-.43720922,40.387154,44.953678,42.609283
6,29,1,546.64258,681.27338,1150.668,.59206772,6.3037953,6.5239635,7.0480981,39.737835,42.562099,41.125729,.25,.64999998,7.0480981,6.3037953,6.5239635,-.52413428,39.737835,42.562099,41.125729
6,30,1,519.31049,278.22281,813.20007,.34213328,6.252502,5.6284223,6.7009773,39.093781,31.679136,35.191723,.25,.64999998,6.7009773,6.252502,5.6284223,-1.0725549,39.093781,31.679136,35.191723
7,1,5,127.8079,67.2603,108.0928,.62224591,4.8505282,4.20857,4.6829901,23.527624,17.712061,20.413788,.25,.64999998,4.6829901,4.8505282,4.20857,-.47441992,23.527624,17.712061,20.413788
7,2,5,108.6367,136.17439,212.2373,.64161384,4.6880093,4.9139361,5.3577051,21.97743,24.146769,23.036577,.25,.64999998,5.3577051,4.6880093,4.9139361,-.44376865,21.97743,24.146769,23.036577
7,3,5,92.341217,64.78009,142.6877,.45399913,4.5254908,4.1709981,4.9606586,20.480066,17.397224,18.875813,.25,.64999998,4.9606586,4.5254908,4.1709981,-.78965998,20.480066,17.397224,18.875813
7,4,5,78.490044,58.069481,98.584831,.58903056,4.3629718,4.0616403,4.5909176,19.035522,16.496922,17.720821,.25,.64999998,4.5909176,4.3629718,4.0616403,-.52927721,19.035522,16.496922,17.720821
7,5,5,66.71653,95.412178,166.05161,.57459354,4.2004528,4.5582061,5.1122985,17.643805,20.777243,19.14653,.25,.64999998,5.1122985,4.2004528,4.5582061,-.55409235,17.643805,20.777243,19.14653
7,6,5,56.709049,39.12653,29.14344,1.3425502,4.0379338,3.6668007,3.3722298,16.304909,13.445428,14.806298,.25,.64999998,3.3722298,4.0379338,3.6668007,.29457092,16.304909,13.445428,14.806298
7,7,5,48.20269,78.671837,151.06911,.52076721,3.8754148,4.3652854,5.0177374,15.01884,19.055717,16.917292,.25,.64999998,5.0177374,3.8754148,4.3652854,-.65245217,15.01884,19.055717,16.917292
7,8,5,40.97229,59.232769,112.2985,.52745825,3.7128959,4.0814748,4.7211604,13.785596,16.658436,15.154091,.25,.64999998,4.7211604,3.7128959,4.0814748,-.63968557,13.785596,16.658436,15.154091
7,9,5,34.82645,36.278728,42.935719,.84495449,3.5503771,3.5912316,3.7597041,12.605178,12.896944,12.750226,.25,.64999998,3.7597041,3.5503771,3.5912316,-.16847251,12.605178,12.896944,12.750226
7,10,5,29.60248,58.39386,114.3624,.51060367,3.3878582,4.0672107,4.7393723,11.477583,16.542202,13.779133,.25,.64999998,4.7393723,3.3878582,4.0672107,-.67216158,11.477583,16.542202,13.779133
7,11,5,25.162109,41.626991,89.654968,.46430212,3.2253392,3.7287488,4.4959688,10.402813,13.903567,12.02648,.25,.64999998,4.4959688,3.2253392,3.7287488,-.76721984,10.402813,13.903567,12.02648
7,12,5,21.387791,72.918808,193.9288,.37600815,3.0628202,4.2893467,5.2674909,9.380868,18.398495,13.137498,.25,.64999998,5.2674909,3.0628202,4.2893467,-.97814447,9.380868,18.398495,13.137498
7,13,5,18.4886,68.271156,102.7745,.66428107,2.9171543,4.2234874,4.6325374,8.5097895,17.837845,12.320564,.25,.64999998,4.6325374,2.9171543,4.2234874,-.40904993,8.5097895,17.837845,12.320564
7,14,5,16.537519,62.56316,170.7988,.36629742,2.8056316,4.1361766,5.1404862,7.8715687,17.107956,11.604588,.25,.64999998,5.1404862,2.8056316,4.1361766,-1.0043097,7.8715687,17.107956,11.604588
7,15,5,15.05495,45.467861,38.553379,1.1793482,2.7117069,3.8170056,3.6520438,7.353354,14.569532,10.3506,.25,.64999998,3.6520438,2.7117069,3.8170056,.16496193,7.353354,14.569532,10.3506
7,16,5,12.87068,18.051531,30.206949,.59759527,2.5549519,2.8932304,3.408072,6.5277791,8.3707819,7.3920646,.25,.64999998,3.408072,2.5549519,2.8932304,-.51484156,6.5277791,8.3707819,7.3920646
7,17,5,10.94008,15.09435,15.73776,.95911682,2.3924332,2.7143204,2.756063,5.7237363,7.3675351,6.4938302,.25,.64999998,2.756063,2.3924332,2.7143204,-.041742399,5.7237363,7.3675351,6.4938302
7,18,5,9.2990685,22.826851,41.556629,.54929507,2.2299142,3.1279376,3.727057,4.9725175,9.7839937,6.9750323,.25,.64999998,3.727057,2.2299142,3.1279376,-.59911954,4.9725175,9.7839937,6.9750323
7,19,5,7.9042082,12.80519,24.96011,.51302618,2.0673952,2.5498505,3.217279,4.2741232,6.5017376,5.2715487,.25,.64999998,3.217279,2.0673952,2.5498505,-.66742843,4.2741232,6.5017376,5.2715487
7,20,5,6.7185769,37.054569,81.68969,.45360154,1.9048764,3.6123917,4.4029279,3.6285539,13.049374,6.8811593,.25,.64999998,4.4029279,1.9048764,3.6123917,-.79053611,3.6285539,13.049374,6.8811593
7,21,5,15.44238,54.003448,78.873703,.68468255,2.7371156,3.989048,4.3678479,7.4918017,15.912504,10.918486,.25,.64999998,4.3678479,2.7371156,3.989048,-.37879997,7.4918017,15.912504,10.918486
7,22,5,13.42024,16.92598,28.03611,.60372066,2.5967641,2.8288498,3.3334932,6.7431836,8.0023909,7.3458557,.25,.64999998,3.3334932,2.5967641,2.8288498,-.50464368,6.7431836,8.0023909,7.3458557
7,23,5,11.4072,5.8494258,10.42997,.56082863,2.4342446,1.7663435,2.3446834,5.9255471,3.1199694,4.2997122,.25,.64999998,2.3446834,2.4342446,1.7663435,-.57833987,5.9255471,3.1199694,4.2997122
7,24,5,9.6961222,6.240047,10.01069,.62333834,2.2717261,1.8309877,2.3036535,5.1607394,3.3525159,4.1595025,.25,.64999998,2.3036535,2.2717261,1.8309877,-.47266582,5.1607394,3.3525159,4.1595025
7,25,5,8.241704,12.49405,14.3041,.87345934,2.1092072,2.5252526,2.6605463,4.4487548,6.3769007,5.3262806,.25,.64999998,2.6605463,2.1092072,2.5252526,-.13529371,4.4487548,6.3769007,5.3262806
7,26,5,7.0054479,5.1127028,7.410553,.68992192,1.9466881,1.6317282,2.0029051,3.7895944,2.6625369,3.1764657,.25,.64999998,2.0029051,1.9466881,1.6317282,-.37117684,3.7895944,2.6625369,3.1764657
7,27,5,5.9546309,4.137897,7.9109068,.52306229,1.7841692,1.4201877,2.0682423,3.1832597,2.0169332,2.5338552,.25,.64999998,2.0682423,1.7841692,1.4201877,-.64805472,3.1832597,2.0169332,2.5338552
7,28,5,5.0614362,1.709442,1.823763,.93731588,1.6216502,.53616703,.60090196,2.6297495,.28747508,.86947536,.25,.64999998,.60090196,1.6216502,.53616703,-.064734936,2.6297495,.28747508,.86947536
7,29,5,4.3022208,7.8878069,11.96787,.65908194,1.4591314,2.0653181,2.4822257,2.1290643,4.2655387,3.0135703,.25,.64999998,2.4822257,1.4591314,2.0653181,-.41690743,2.1290643,4.2655387,3.0135703
7,30,5,3.656888,7.9959521,15.89463,.50305998,1.2966125,2.0789354,2.7659814,1.681204,4.3219724,2.6955736,.25,.64999998,2.7659814,1.2966125,2.0789354,-.68704587,1.681204,4.3219724,2.6955736
8,1,3,29.896219,37.22422,47.611931,.78182548,3.397732,3.6169596,3.8630834,11.544583,13.082397,12.289459,.25,.64999998,3.8630834,3.397732,3.6169596,-.24612373,11.544583,13.082397,12.289459
8,2,3,26.906601,63.832211,69.107933,.92365968,3.2923717,4.1562581,4.2356696,10.839712,17.274481,13.683947,.25,.64999998,4.2356696,3.2923717,4.1562581,-.079411581,10.839712,17.274481,13.683947
8,3,3,24.7456,77.594711,95.869583,.80937779,3.2086477,4.3514991,4.5629888,10.295421,18.935545,13.962428,.25,.64999998,4.5629888,3.2086477,4.3514991,-.21148948,10.295421,18.935545,13.962428
8,4,3,27.364,29.97753,56.47686,.53079313,3.3092282,3.4004481,4.0338311,10.950992,11.563047,11.252858,.25,.64999998,4.0338311,3.3092282,3.4004481,-.63338292,10.950992,11.563047,11.252858
8,5,3,24.6276,49.796631,80.687363,.61715525,3.2038677,3.9079473,4.3905821,10.264768,15.272052,12.520546,.25,.64999998,4.3905821,3.2038677,3.9079473,-.48263466,10.264768,15.272052,12.520546
8,6,3,22.167999,29.16765,46.025589,.63372684,3.0986497,3.3730602,3.8291974,9.6016302,11.377535,10.451932,.25,.64999998,3.8291974,3.0986497,3.3730602,-.45613727,9.6016302,11.377535,10.451932
8,7,3,19.9512,30.819361,54.474972,.56575269,2.9932892,3.428143,3.9977415,8.9597807,11.752165,10.261424,.25,.64999998,3.9977415,2.9932892,3.428143,-.56959826,8.9597807,11.752165,10.261424
8,8,3,17.956079,50.884739,63.662128,.7992937,2.8879287,3.929563,4.1535897,8.3401327,15.441465,11.348298,.25,.64999998,4.1535897,2.8879287,3.929563,-.22402681,8.3401327,15.441465,11.348298
8,9,3,20.863951,27.11355,33.6213,.8064397,3.0380228,3.3000336,3.5151598,9.2295818,10.890222,10.025578,.25,.64999998,3.5151598,3.0380228,3.3000336,-.21512616,9.2295818,10.890222,10.025578
8,10,3,18.777559,32.804859,51.54805,.63639379,2.9326625,3.4905767,3.9425144,8.6005096,12.184126,10.236684,.25,.64999998,3.9425144,2.9326625,3.4905767,-.45193774,8.6005096,12.184126,10.236684
8,11,3,16.899799,21.87664,38.63636,.56621897,2.8273017,3.0854194,3.6541939,7.9936352,9.5198126,8.7234116,.25,.64999998,3.6541939,2.8273017,3.0854194,-.5687744,7.9936352,9.5198126,8.7234116
8,12,3,15.20982,17.764971,20.312851,.87456805,2.7219412,2.8772285,3.0112538,7.4089642,8.2784443,7.8316469,.25,.64999998,3.0112538,2.7219412,2.8772285,-.13402517,7.4089642,8.2784443,7.8316469
8,13,3,13.68884,8.3703327,11.7559,.71201122,2.616581,2.1246936,2.4643552,6.8464961,4.5143232,5.559433,.25,.64999998,2.4643552,2.616581,2.1246936,-.3396616,6.8464961,4.5143232,5.559433
8,14,3,12.31996,6.131875,6.8913732,.88979,2.5112207,1.8135005,1.9302703,6.3062296,3.2887843,4.5541,.25,.64999998,1.9302703,2.5112207,1.8135005,-.1167698,6.3062296,3.2887843,4.5541
8,15,3,11.08796,11.55418,15.46833,.74695718,2.4058599,2.4470472,2.7387948,5.7881622,5.98804,5.8872528,.25,.64999998,2.7387948,2.4058599,2.4470472,-.29174742,5.7881622,5.98804,5.8872528
8,16,3,9.9791651,31.135691,53.967892,.57692993,2.3004994,3.4383547,3.9883893,5.2922978,11.822283,7.9099331,.25,.64999998,3.9883893,2.3004994,3.4383547,-.55003446,5.2922978,11.822283,7.9099331
8,17,3,17.65464,30.0425,35.508839,.84605694,2.8709986,3.4026129,3.5697815,8.2426329,11.577775,9.7688971,.25,.64999998,3.5697815,2.8709986,3.4026129,-.16716862,8.2426329,11.577775,9.7688971
8,18,3,15.88918,27.15584,44.98011,.60372996,2.7656384,3.3015921,3.8062203,7.6487556,10.900511,9.1310101,.25,.64999998,3.8062203,2.7656384,3.3015921,-.50462824,7.6487556,10.900511,9.1310101
8,19,3,14.30026,21.207809,15.5648,1.3625494,2.6602776,3.0543694,2.745012,7.0770769,9.3291731,8.1254711,.25,.64999998,2.745012,2.6602776,3.0543694,.30935752,7.0770769,9.3291731,8.1254711
8,20,3,12.87023,53.682629,142.98531,.37544158,2.5549169,3.9830894,4.9627419,6.5276003,15.865002,10.176462,.25,.64999998,4.9627419,2.5549169,3.9830894,-.9796524,6.5276003,15.865002,10.176462
8,21,3,33.051891,131.2975,107.6834,1.2192919,3.4980788,4.8774657,4.6791954,12.236555,23.789673,17.06176,.25,.64999998,4.6791954,3.4980788,4.8774657,.19827031,12.236555,23.789673,17.06176
8,22,3,50.31847,295.608,454.17899,.65086234,3.9183722,5.6890345,6.1184912,15.353641,32.365112,22.291754,.25,.64999998,6.1184912,3.9183722,5.6890345,-.42945713,15.353641,32.365112,22.291754
8,23,3,149.08459,284.73859,322.3002,.88345766,5.0045137,5.6515718,5.7754836,25.045158,31.940264,28.283369,.25,.64999998,5.7754836,5.0045137,5.6515718,-.12391191,25.045158,31.940264,28.283369
8,24,3,134.17619,1080.9041,2321.8779,.4655301,4.8991537,6.9855533,7.7501316,24.001707,48.797955,34.223301,.25,.64999998,7.7501316,4.8991537,6.9855533,-.76457852,24.001707,48.797955,34.223301
8,25,3,449.89828,1190.432,1221.985,.97417891,6.1090217,7.0820718,7.108232,37.320145,50.155739,43.26453,.25,.64999998,7.108232,6.1090217,7.0820718,-.026160305,37.320145,50.155739,43.26453
8,26,3,404.90839,648.25592,859.70813,.75404185,6.0036607,6.4742856,6.7565928,36.043941,41.916374,38.869415,.25,.64999998,6.7565928,6.0036607,6.4742856,-.28230742,36.043941,41.916374,38.869415
8,27,3,364.4176,548.72333,634.8233,.86437178,5.8983006,6.3075943,6.4533467,34.789951,39.785748,37.204086,.25,.64999998,6.4533467,5.8983006,6.3075943,-.14575231,34.789951,39.785748,37.204086
8,28,3,327.9758,568.50958,829.72131,.68518138,5.7929397,6.3430181,6.7210898,33.558151,40.233879,36.74472,.25,.64999998,6.7210898,5.7929397,6.3430181,-.3780717,33.558151,40.233879,36.74472
